@relation Features_predicted

@attribute word0 numeric
@attribute word1 numeric
@attribute word2 numeric
@attribute word3 numeric
@attribute word4 numeric
@attribute word5 numeric
@attribute word6 numeric
@attribute word7 numeric
@attribute word8 numeric
@attribute word9 numeric
@attribute word10 numeric
@attribute word11 numeric
@attribute word12 numeric
@attribute word13 numeric
@attribute word14 numeric
@attribute word15 numeric
@attribute word16 numeric
@attribute word17 numeric
@attribute word18 numeric
@attribute word19 numeric
@attribute word20 numeric
@attribute word21 numeric
@attribute word22 numeric
@attribute word23 numeric
@attribute word24 numeric
@attribute word25 numeric
@attribute word26 numeric
@attribute word27 numeric
@attribute word28 numeric
@attribute word29 numeric
@attribute word30 numeric
@attribute word31 numeric
@attribute word32 numeric
@attribute word33 numeric
@attribute word34 numeric
@attribute word35 numeric
@attribute word36 numeric
@attribute word37 numeric
@attribute word38 numeric
@attribute word39 numeric
@attribute word40 numeric
@attribute word41 numeric
@attribute word42 numeric
@attribute word43 numeric
@attribute word44 numeric
@attribute word45 numeric
@attribute word46 numeric
@attribute word47 numeric
@attribute word48 numeric
@attribute word49 numeric
@attribute word50 numeric
@attribute word51 numeric
@attribute word52 numeric
@attribute word53 numeric
@attribute word54 numeric
@attribute word55 numeric
@attribute word56 numeric
@attribute word57 numeric
@attribute word58 numeric
@attribute word59 numeric
@attribute word60 numeric
@attribute word61 numeric
@attribute word62 numeric
@attribute word63 numeric
@attribute predictedclass {1,2,3,4,5,6,7,8,9,10}
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
-0.002287,-0.001198,0.002288,0.001262,-0.006135,0.004274,0.023431,0.020063,0.011313,-0.007656,0.070536,0.014008,0.000654,0.000557,0.000654,0.000672,-0.013361,0.005728,0.023554,0.007417,-0.228172,-0.080932,0.310769,0.106887,0.306108,0.001933,0.478907,0.10425,-0.024602,-0.035144,0.025578,0.035144,-0.010782,0.01053,0.013613,0.013543,-0.288625,0.135612,0.290103,0.138702,0.279701,0.011844,0.436647,0.078575,-0.049693,0.003735,0.050269,0.0083,0.001063,-0.00074,0.001265,0.001232,-0.004123,-0.001212,0.008557,0.007659,-0.006535,0.022937,0.032822,0.025515,-0.00186,0.006731,0.002592,0.006731,6,5
-0.001894,-0.001577,0.001894,0.001587,-0.036643,-0.020715,0.036643,0.020723,0.040379,-0.003115,0.059279,0.009515,0.000123,0.000336,0.000123,0.000336,-0.018176,-0.011987,0.020796,0.011987,-0.258415,-0.074576,0.258415,0.106283,0.401905,0.000539,0.448905,0.08481,0.001019,0.00243,0.001158,0.003879,-0.009098,-0.004434,0.016326,0.011992,-0.200492,0.031371,0.251217,0.102084,0.391343,0.020298,0.426064,0.072983,0.001307,-0.00172,0.00183,0.002019,-0.00336,-0.001513,0.00364,0.001985,-0.031665,0.000907,0.060838,0.016479,0.065506,0.009871,0.065506,0.0115,-0.000314,0.00034,0.00052,0.00082,6,7
0.001809,-0.003059,0.001809,0.003059,-0.001579,-0.022817,0.008109,0.022817,0.002058,-0.012992,0.008796,0.038068,-0.001426,-0.002088,0.004651,0.004201,-0.004367,-0.007542,0.010563,0.010344,0.220009,-0.096875,0.322468,0.157912,-0.034481,-0.070808,0.263436,0.228364,0.033464,0.012717,0.086759,0.048859,-0.044421,0.006981,0.044421,0.011604,0.345849,-0.044281,0.415653,0.116585,-0.157969,-0.083064,0.517585,0.210551,0.016378,-0.018919,0.056661,0.036202,-0.007029,0.000478,0.007029,0.001356,0.038271,-0.008167,0.060722,0.012093,0.004983,0.026024,0.039318,0.045104,-0.002925,0.005779,0.004006,0.00849,7,7
-0.007355,0.001527,0.007382,0.001593,0.043488,0.007711,0.08656,0.01073,0.013802,0.004406,0.029697,0.01486,-0.001507,0.000887,0.00271,0.001186,-0.042235,0.015827,0.042407,0.016548,0.2807,0.127771,0.721339,0.146976,-0.004907,-0.020152,0.115304,0.044171,-0.005808,0.009633,0.007084,0.009665,-0.021621,-0.007496,0.021951,0.009345,0.079973,-0.085511,0.485593,0.144726,0.146479,0.005893,0.156753,0.069898,-0.002723,0.007902,0.003287,0.007902,-0.001146,0.000358,0.001313,0.00083,-0.015924,0.035458,0.05235,0.040512,0.039768,-0.0076,0.040331,0.01,-0.000376,-0.000101,0.000472,0.000533,6,6
0.003234,-0.005234,0.003547,0.005234,0.052809,-0.050017,0.052891,0.050312,0.006233,0.00092,0.013914,0.01332,0.000345,0.001058,0.000444,0.001966,0.064835,-0.026788,0.068561,0.038494,0.101103,0.046908,0.206599,0.230876,0.364459,-0.095765,0.381907,0.134169,-0.000946,0.010652,0.003577,0.01343,-0.001773,0.003166,0.032696,0.018113,0.368118,0.132465,0.389307,0.232638,0.239267,0.183684,0.240992,0.188388,0.000781,0.007193,0.003538,0.008279,-0.013123,0.017034,0.013126,0.017706,0.078708,-0.002972,0.088006,0.039205,0.008238,0.005799,0.017802,0.038912,-0.001703,-0.000883,0.001708,0.000887,6,6
-0.000378,-0.002181,0.000482,0.002181,0.012718,-0.022572,0.012843,0.022572,0.002925,-0.01558,0.003581,0.01558,-0.000227,-0.000639,0.000384,0.000639,-0.039528,0.002759,0.039715,0.020963,0.194101,-0.020038,0.348206,0.243615,0.063546,0.123232,0.064844,0.148646,-0.003465,0.010091,0.005098,0.010702,-0.08953,-0.063181,0.090773,0.063505,0.531086,-0.057073,0.621675,0.134,0.055262,-0.012123,0.055755,0.030555,-0.003313,0.004059,0.004475,0.006134,-0.001826,-0.001311,0.005959,0.001905,0.061629,-0.002667,0.061629,0.015482,0.015841,-0.013246,0.015841,0.013333,0.000726,-0.000273,0.00118,0.000539,6,6
0.00028,-0.000202,0.000877,0.000973,0.005062,-0.034292,0.011351,0.036506,0.023237,-0.026664,0.023237,0.032668,0.000781,0.000753,0.001268,0.001231,-0.018061,0.014006,0.018542,0.015833,-0.183733,-0.224778,0.183733,0.2283,0.418366,-0.120368,0.435313,0.148557,-0.006268,-0.010522,0.007746,0.01146,-0.079175,-0.052143,0.081056,0.053671,0.064296,-0.019904,0.224261,0.227592,0.375963,0.011525,0.375963,0.076826,-0.007584,-0.008169,0.008487,0.008169,-0.001718,-0.000118,0.003755,0.0032,0.013011,0.02875,0.038862,0.029237,0.043344,0.015866,0.043745,0.016171,-0.002855,0.000965,0.002855,0.00179,6,6
-0.002072,-0.00097,0.002698,0.001854,-0.040774,-0.009909,0.043504,0.021504,0.045652,-0.003861,0.056591,0.014234,0.000255,0.001472,0.000402,0.002712,-0.017785,0.006345,0.01901,0.007754,-0.279359,0.033859,0.285036,0.069717,0.365045,0.013141,0.432953,0.05789,-0.003367,-0.001619,0.005421,0.021583,-0.008981,0.002902,0.010554,0.009756,-0.271018,0.182589,0.279167,0.213818,0.254057,0.008156,0.42576,0.140493,-0.000688,0.008744,0.007982,0.037674,-0.000378,-0.000268,0.000584,0.000817,-0.007145,0.00041,0.008939,0.011142,-0.000295,0.018796,0.024048,0.020555,0.001594,0.002043,0.001594,0.002098,6,6
-0.000317,-0.00097,0.000792,0.000973,-0.034096,0.003294,0.034096,0.010224,0.032716,0.006689,0.03657,0.015731,0.000136,0.000527,0.000326,0.000552,-0.000767,-0.001475,0.008061,0.006034,-0.283437,-0.074616,0.309568,0.119131,0.325698,-0.039327,0.326949,0.097637,-0.000559,0.002285,0.000981,0.002545,0.004041,0.000564,0.010761,0.009972,-0.32776,-0.086897,0.333706,0.087492,0.404888,0.013063,0.404888,0.077033,0.000541,-0.00215,0.00102,0.002312,-0.001678,-0.001022,0.002426,0.001257,-0.019389,-0.002812,0.046554,0.012124,0.040545,0.001932,0.043279,0.017504,0.000158,-0.002273,0.000476,0.002461,6,6
0.000197,-0.001042,0.000848,0.002885,-0.011734,-0.011351,0.082053,0.019617,0.008633,-0.000917,0.041479,0.021866,-0.001118,-0.001807,0.001301,0.001909,-0.004028,-0.029145,0.00857,0.034383,0.181554,-0.043056,0.643448,0.266716,-0.144502,-0.11221,0.20087,0.130287,-0.000679,-0.010417,0.012779,0.012317,-0.029015,-0.007949,0.029047,0.01549,0.14787,-0.143825,0.425806,0.162975,-0.10578,-0.182573,0.149404,0.22657,0.005324,-0.015394,0.005741,0.015394,-0.004336,0.003757,0.006087,0.00399,0.008054,0.043971,0.017962,0.045224,-0.023087,-0.001032,0.023087,0.018534,-0.00014,-0.002661,0.000663,0.002661,7,5
-0.000393,-0.000695,0.000531,0.000733,-0.020724,-0.02414,0.020868,0.024496,-0.010268,-0.006162,0.066152,0.027404,0.002498,0.001464,0.003366,0.001773,-0.013488,-0.018233,0.013554,0.018233,-0.230521,-0.194666,0.230521,0.194666,0.326467,-0.029193,0.486276,0.147876,-0.004855,0.012106,0.00574,0.012868,-0.01589,-0.011391,0.01589,0.011391,-0.094451,-0.08034,0.270965,0.144594,0.349436,0.00911,0.435788,0.123044,0.006176,-0.001492,0.010793,0.004894,-0.004729,-0.001258,0.004729,0.001646,0.00552,-0.006177,0.024191,0.013931,0.034823,-0.01463,0.053216,0.018434,0.003728,-0.000987,0.004686,0.001352,5,7
0.000919,-0.001772,0.000919,0.001772,0.001044,-0.019392,0.005579,0.019392,-0.005348,-0.032376,0.008106,0.032391,0.001169,-0.001778,0.00252,0.002153,0.006383,-0.01692,0.008182,0.016958,0.135219,-0.083876,0.238636,0.193039,-0.027341,-0.041629,0.234105,0.27318,0.028144,0.023021,0.056266,0.040407,-0.032703,0.001185,0.032703,0.012213,0.347025,-0.096824,0.399839,0.10571,-0.179539,-0.103132,0.581145,0.205437,0.020054,-0.022627,0.033733,0.026887,-0.006462,0.001728,0.006463,0.001927,0.039036,0.003937,0.059651,0.017118,-0.007837,0.027626,0.047663,0.037482,0.000821,0.002126,0.003923,0.006134,7,7
0.000583,0.000465,0.000929,0.000597,0.002098,-0.000414,0.004799,0.00943,-0.004615,-0.019063,0.019584,0.021528,0.000477,0.000366,0.000477,0.000604,-0.009016,-0.007796,0.013948,0.015136,-0.318943,-0.190641,0.322884,0.19107,0.295635,-0.056725,0.323087,0.117145,-0.002247,-0.017935,0.0048,0.017935,-0.017341,0.002675,0.017588,0.005604,-0.281243,0.003388,0.292571,0.078816,0.371858,0.028996,0.422999,0.052967,-0.006932,0.013359,0.006932,0.018419,-0.001381,0.001172,0.00201,0.0012,-0.051802,0.00862,0.053273,0.020408,0.068633,0.013928,0.075179,0.014969,-0.001333,-0.000157,0.001333,0.004105,6,6
0.000443,0.007227,0.000845,0.008626,-0.002853,-0.016463,0.023747,0.030224,0.002171,-0.001314,0.026664,0.022834,0.002913,-0.003894,0.003609,0.005146,-0.00523,-0.007918,0.006725,0.007918,0.143633,-0.015779,0.373005,0.181315,-0.317814,-0.004,0.501568,0.193011,0.090973,-0.016854,0.094346,0.03843,-0.017235,-0.004246,0.017381,0.006681,0.179816,-0.089716,0.315688,0.098368,-0.163423,0.02121,0.388979,0.230448,0.043985,0.030766,0.069142,0.04948,-0.00303,0.002072,0.00303,0.002072,-0.007217,0.007031,0.019674,0.019887,0.025383,-0.016773,0.026369,0.018539,-0.001459,-0.001008,0.001872,0.002152,7,6
-0.000907,-0.002269,0.001195,0.002345,-0.005562,-0.003576,0.008074,0.02327,0.009537,-0.010491,0.019313,0.014845,0.000375,0.001134,0.000493,0.001164,-0.007435,-0.025284,0.011739,0.025284,-0.045024,-0.178598,0.232126,0.198346,0.099851,-0.13037,0.572971,0.292709,0.010461,-0.015253,0.014233,0.018165,0.026085,-0.022855,0.049978,0.022855,-0.163601,0.053183,0.320569,0.244123,0.189072,0.049528,0.345548,0.254928,0.00958,-0.024418,0.014395,0.052647,0.000302,-0.000782,0.006286,0.001441,0.030674,-0.032782,0.030804,0.032782,0.001234,-0.003634,0.01908,0.032984,-0.001779,0.006106,0.002291,0.008583,6,6
-0.003794,0.000287,0.003835,0.001591,-0.001865,-0.030229,0.009024,0.030667,0.012111,-0.024118,0.012227,0.024118,0.002422,-0.000239,0.002422,0.000786,-0.073041,-0.063959,0.073041,0.066584,0.232039,0.011582,0.34866,0.213467,-0.031914,0.168585,0.13004,0.23139,0.028668,-0.012523,0.028668,0.01263,-0.077892,0.008168,0.078777,0.035663,0.51877,0.026899,0.568299,0.081659,-0.007063,0.096748,0.103339,0.107722,-0.003288,0.013805,0.022875,0.017371,-0.005546,-0.001965,0.006503,0.003008,0.061872,0.013435,0.061872,0.015127,-0.001137,-0.006811,0.015639,0.011109,-0.000616,-0.00292,0.002527,0.003644,6,6
-0.001494,0.001331,0.001547,0.00918,0.01311,-0.007425,0.031046,0.024401,0.015731,-0.002012,0.015907,0.003833,-0.000235,-0.000347,0.000324,0.000374,-0.029062,-0.006875,0.029816,0.027117,0.13849,-0.006077,0.510466,0.226321,0.053089,0.093921,0.070539,0.166184,-0.004288,0.003833,0.006772,0.006359,-0.084973,-0.06486,0.102177,0.075694,0.499607,-0.025998,0.562286,0.123108,0.015519,-0.016593,0.043261,0.043107,-0.009639,0.006518,0.011019,0.007384,0.005111,0.002344,0.009226,0.005083,0.045947,0.008697,0.052454,0.017514,0.011587,-0.003531,0.01894,0.008366,-0.000133,0.000051,0.000459,0.000864,6,6
-0.00479,-0.004679,0.00479,0.004679,0.018865,-0.012216,0.019179,0.016591,0.030713,-0.010554,0.037482,0.01533,-0.002138,-0.007745,0.005222,0.007757,-0.051083,-0.023605,0.051083,0.023605,0.390337,0.090696,0.390337,0.126009,-0.2175,0.008036,0.282057,0.218944,0.007693,0.013698,0.086667,0.121374,-0.024376,-0.006454,0.024376,0.008456,0.39119,-0.042885,0.39119,0.113864,-0.03834,0.097428,0.255822,0.23107,0.001662,0.025059,0.036578,0.039138,-0.002046,-0.000503,0.002068,0.001457,0.039572,-0.023226,0.042555,0.023226,0.034981,-0.022069,0.034981,0.022069,-0.003957,0.001628,0.004301,0.002807,6,6
-0.003523,-0.004329,0.003733,0.004329,-0.012956,0.001147,0.029787,0.033842,0.043728,0.008728,0.058776,0.020707,0.004417,-0.003265,0.004417,0.003265,-0.024953,-0.019708,0.048681,0.03731,0.097785,-0.04175,0.437324,0.399051,0.133374,-0.05718,0.410611,0.203117,0.017122,-0.004859,0.017122,0.007833,-0.015703,-0.011042,0.019905,0.014352,-0.031053,-0.170006,0.273272,0.186796,0.347009,0.009792,0.347009,0.066394,0.025024,-0.001989,0.025024,0.008703,0.000544,0.004223,0.003298,0.005356,0.009086,0.030891,0.023574,0.033527,0.039385,0.014896,0.039385,0.020337,0.00415,0.003375,0.00415,0.003379,7,5
-0.00005,0.000132,0.000438,0.000634,-0.010215,-0.031096,0.013635,0.031096,0.050062,0.012187,0.055257,0.027721,-0.003122,-0.004775,0.005382,0.00705,-0.029627,0.011377,0.029627,0.011649,-0.075395,-0.041283,0.156111,0.069898,0.308209,-0.15228,0.582783,0.172606,-0.001029,-0.016791,0.096568,0.058981,-0.041991,0.005585,0.042008,0.00905,-0.042905,0.018148,0.298599,0.041361,0.177209,0.099245,0.497914,0.212198,0.057461,0.034631,0.084552,0.043355,-0.004938,-0.003233,0.004938,0.003233,-0.003865,-0.010875,0.046376,0.012581,0.043115,-0.023384,0.043115,0.024552,0.003006,-0.000664,0.003627,0.003114,6,7
-0.00013,0.000399,0.000152,0.000498,-0.002015,0.000754,0.002363,0.003748,-0.00429,-0.016145,0.007672,0.016358,0.000827,0.000314,0.000877,0.000318,-0.006776,-0.022215,0.010617,0.022215,-0.18684,-0.477712,0.196377,0.487249,0.200089,-0.160132,0.242891,0.188985,0.017021,-0.006814,0.017204,0.011131,-0.066082,-0.051749,0.067877,0.058315,0.183739,0.065395,0.255635,0.16185,0.204233,-0.02579,0.309214,0.100079,0.007859,-0.00497,0.007955,0.005474,-0.003386,-0.00171,0.005838,0.003064,0.020498,0.006172,0.037973,0.013961,0.027796,0.012159,0.04274,0.016179,0.000749,-0.000045,0.001066,0.000898,7,7
-0.00363,0.000826,0.005982,0.0023,0.023063,0.001777,0.078804,0.018061,0.01875,0.002573,0.049156,0.008969,-0.001073,0.000546,0.002113,0.000744,-0.01015,0.010301,0.015766,0.014629,0.085368,0.058451,0.585934,0.280356,0.133631,0.006612,0.194669,0.075109,-0.003587,-0.009807,0.011882,0.01156,-0.003723,0.005503,0.004942,0.006821,-0.260133,0.197023,0.430139,0.197023,0.266007,0.008336,0.280614,0.114488,-0.0119,-0.014914,0.0119,0.014914,0.000175,0.000028,0.000332,0.000441,-0.006233,0.010021,0.007249,0.010694,-0.010791,0.014951,0.011168,0.01596,-0.003182,-0.000731,0.003182,0.000731,6,6
0.001258,0.001631,0.001456,0.001839,0.009877,0.012799,0.084436,0.015744,0.014156,0.011448,0.033185,0.013832,-0.001471,0.000628,0.001493,0.001897,-0.002515,0.00055,0.004896,0.018861,0.092752,0.211578,0.689102,0.241881,0.021837,0.119177,0.150831,0.129188,-0.010002,0.002026,0.010002,0.014562,-0.025375,-0.008436,0.025375,0.027208,0.149243,-0.112882,0.351471,0.388812,0.069601,-0.058221,0.120645,0.11558,0.000872,-0.002193,0.014186,0.017166,-0.003242,0.00091,0.003242,0.00091,0.00278,0.011307,0.014518,0.011643,0.000953,0.004533,0.006494,0.004609,0.000179,-0.000427,0.000297,0.000427,6,6
-0.000382,-0.000569,0.000382,0.000569,-0.007586,-0.004709,0.007586,0.004709,-0.029797,-0.004262,0.029797,0.006813,-0.001371,0.002047,0.001924,0.003467,-0.006016,0.008881,0.011922,0.010742,0.074959,-0.102405,0.532862,0.279468,-0.041363,0.164,0.083073,0.181687,-0.011128,0.032113,0.013356,0.046888,-0.059277,-0.020811,0.061026,0.024057,0.264912,-0.051127,0.628553,0.20925,0.045902,-0.028137,0.091106,0.05771,-0.010136,0.002596,0.010136,0.005727,-0.008176,0.000836,0.008749,0.001732,0.041995,-0.000752,0.100125,0.01904,0.008056,-0.004427,0.016741,0.007112,-0.000938,-0.002009,0.000938,0.002009,6,6
0.00021,-0.000329,0.001106,0.00067,-0.050868,-0.00541,0.055436,0.009887,0.056968,-0.014556,0.056968,0.015124,-0.000061,0.000043,0.000121,0.000231,0.005458,-0.002359,0.011735,0.008682,-0.356788,-0.080592,0.359082,0.086297,0.390015,-0.038016,0.390015,0.068278,-0.001056,-0.004507,0.002663,0.004875,-0.003654,-0.003339,0.014466,0.008228,-0.270814,0.00309,0.270814,0.037745,0.339815,0.032666,0.351447,0.091699,-0.01093,-0.010192,0.013499,0.022205,0.000105,-0.001502,0.001402,0.001506,-0.042014,-0.005788,0.042014,0.007505,0.046738,-0.016557,0.046738,0.020368,0.000107,-0.00089,0.00028,0.00172,6,6
-0.006655,-0.000059,0.006661,0.00127,0.020465,-0.005152,0.065231,0.024164,0.029983,-0.000641,0.037998,0.018432,-0.000712,-0.003455,0.001097,0.005649,-0.047338,0.021742,0.047398,0.026726,-0.040574,0.066122,0.3935,0.134572,0.290413,-0.026287,0.352843,0.153862,0.003139,0.019056,0.006749,0.032911,-0.000846,0.009383,0.007017,0.018626,-0.232881,0.118119,0.495077,0.135271,0.335664,0.062603,0.336372,0.089022,-0.000988,0.005095,0.002703,0.005106,-0.000324,-0.002876,0.000772,0.002876,-0.000177,0.004405,0.023574,0.025063,0.024957,0.011511,0.024957,0.012528,-0.000511,0.00021,0.000542,0.000226,6,6
-0.002306,0.000957,0.002422,0.001003,-0.0012,-0.000467,0.009968,0.003226,0.013015,-0.010634,0.015673,0.012654,-0.00029,0.000652,0.000447,0.000652,-0.008121,-0.006172,0.011539,0.012993,-0.225372,-0.29789,0.227611,0.311327,0.264078,-0.171677,0.280893,0.192517,-0.000102,0.001407,0.01282,0.004948,-0.025909,-0.02854,0.046957,0.057665,-0.126684,0.242563,0.246321,0.283067,0.311572,0.162813,0.332196,0.187859,-0.010879,-0.010129,0.019185,0.010671,0.004711,0.003437,0.006398,0.005184,-0.005155,0.023483,0.006602,0.024259,0.011677,0.019721,0.01476,0.019798,-0.005818,-0.000984,0.005878,0.001244,6,6
-0.003716,-0.001491,0.004316,0.002597,0.032659,-0.021442,0.033483,0.029196,0.022681,-0.001928,0.022701,0.008375,0.001141,0.001756,0.001141,0.001756,-0.030946,0.032727,0.034832,0.03454,-0.019696,0.035435,0.321305,0.476293,0.38551,-0.067562,0.38551,0.126926,0.002238,0.001765,0.004739,0.007312,0.005644,0.012265,0.00832,0.012571,-0.051346,0.278346,0.105171,0.29746,0.190246,0.200381,0.197917,0.20654,-0.003367,-0.00353,0.004277,0.004226,-0.001106,-0.001667,0.001358,0.002114,0.01833,-0.030078,0.022948,0.030448,0.006665,-0.004912,0.008256,0.006069,-0.000499,0.000354,0.000835,0.000484,6,5
-0.004133,-0.001208,0.004134,0.001382,0.064142,-0.008737,0.064724,0.013428,-0.046409,-0.02607,0.058761,0.027058,0.013873,0.003998,0.019696,0.009948,-0.041956,0.008238,0.041956,0.008238,0.385513,0.024342,0.415984,0.135299,-0.166972,0.083956,0.448841,0.180503,-0.000831,0.006511,0.05967,0.033602,-0.046676,0.001106,0.046676,0.007944,0.285274,-0.086273,0.350816,0.107808,0.127059,-0.025246,0.218105,0.252659,0.006018,0.029953,0.021802,0.038138,-0.004614,-0.002865,0.004614,0.002865,0.028297,-0.026234,0.04738,0.031771,0.026563,-0.010139,0.027179,0.01885,0.002981,-0.005259,0.003023,0.00533,6,7
-0.007193,-0.000136,0.007337,0.001573,-0.049924,-0.004244,0.059633,0.012512,0.055845,0.013113,0.059251,0.014852,-0.009397,-0.002723,0.009682,0.00319,-0.138516,-0.010566,0.138516,0.017232,-0.217215,0.058545,0.281043,0.082599,0.449187,-0.009373,0.502629,0.148874,-0.098955,0.016762,0.102015,0.031932,-0.125211,-0.000921,0.126663,0.020907,-0.089946,0.162533,0.145696,0.162533,0.253306,0.065651,0.273585,0.205152,-0.055578,0.020673,0.070601,0.047277,-0.017852,0.004397,0.018613,0.004456,0.00368,0.017521,0.011488,0.017625,-0.00164,0.023448,0.007315,0.023448,0.000069,0.001708,0.001164,0.002772,7,7
-0.000802,0.010516,0.003144,0.011622,0.01811,0.029964,0.031128,0.043473,0.037062,0.001772,0.037062,0.007431,0.001329,0.001452,0.001329,0.001452,-0.063501,-0.024351,0.069139,0.061544,0.255071,-0.017286,0.301699,0.297877,0.080547,0.127087,0.22373,0.139282,0.00485,0.003296,0.012329,0.009747,0.02305,0.036004,0.059079,0.060668,0.180153,0.17003,0.547,0.460976,0.052767,-0.008412,0.17359,0.151809,0.019366,0.013881,0.023582,0.027177,0.003006,0.002947,0.003429,0.004159,0.004271,0.016415,0.010942,0.019436,0.015161,0.006743,0.030199,0.013251,0.000293,-0.000389,0.000604,0.000692,6,6
-0.011476,0.002886,0.011512,0.003349,0.047745,0.004385,0.049203,0.012952,-0.000618,0.006287,0.024456,0.011084,0.001235,0.000701,0.001258,0.000769,-0.044214,0.022037,0.052785,0.03022,0.298082,0.00454,0.520153,0.109598,-0.030668,0.058271,0.214445,0.071543,0.014532,0.005054,0.014855,0.007014,-0.02733,0.015237,0.028341,0.015514,0.226567,0.069486,0.675385,0.136834,-0.04959,0.025944,0.107267,0.066926,0.025022,-0.001872,0.025557,0.005718,-0.000611,-0.000937,0.000756,0.000937,-0.004926,-0.01001,0.068997,0.029194,0.02299,0.001814,0.025444,0.011245,0.000354,0.000093,0.000673,0.000588,6,6
0.000489,-0.00126,0.002711,0.004851,0.006364,-0.019106,0.007333,0.019106,0.006052,-0.01289,0.008927,0.013615,-0.001099,-0.002077,0.002256,0.00214,-0.017935,0.006323,0.018395,0.019071,0.173447,-0.082693,0.546294,0.265888,-0.017377,0.074735,0.093009,0.091365,-0.010225,-0.013786,0.017855,0.014241,-0.075624,-0.052977,0.077352,0.053851,0.428977,-0.041391,0.549426,0.15889,-0.01274,-0.080265,0.093524,0.098473,-0.049292,-0.00839,0.063226,0.014568,-0.000561,0.000084,0.006847,0.006468,0.023664,0.030203,0.036858,0.035363,0.016631,0.008001,0.030478,0.013186,-0.009593,-0.000518,0.010725,0.001089,6,6
0.000859,-0.002784,0.000967,0.002855,0.02404,-0.000455,0.039382,0.041072,-0.005201,-0.010185,0.034374,0.017709,0.005708,-0.002398,0.005709,0.00257,-0.010201,0.01329,0.010658,0.022505,-0.106474,-0.172826,0.325517,0.214805,0.171884,-0.099565,0.363267,0.153533,0.025246,-0.014741,0.025246,0.014741,-0.036201,-0.00583,0.039775,0.035664,-0.271532,-0.002808,0.468147,0.138394,0.372333,0.001705,0.372333,0.068956,0.016809,-0.004713,0.023418,0.011818,-0.002735,0.001252,0.002735,0.002225,0.001923,0.02297,0.04542,0.023576,0.011018,0.017296,0.018667,0.01844,0.000869,-0.001525,0.000887,0.001636,6,6
0.002012,0.000632,0.002309,0.001432,0.008536,0.009794,0.00869,0.010144,0.006238,0.005799,0.006238,0.005799,0.00069,0.000482,0.00069,0.000482,0.002383,0.015085,0.008377,0.015085,-0.202767,-0.201318,0.247057,0.220039,0.300613,-0.103606,0.300613,0.125992,0.002523,0.000032,0.002923,0.003902,-0.012006,-0.003547,0.013848,0.008502,-0.171731,-0.074084,0.562665,0.166741,0.309538,0.019743,0.331507,0.066453,0.00812,-0.012257,0.008138,0.01231,-0.004669,-0.0012,0.004781,0.003772,0.025271,0.028995,0.072917,0.044302,0.007803,0.013474,0.019223,0.01767,-0.000331,0.000544,0.000688,0.001041,5,6
0.001705,-0.004513,0.002469,0.005278,0.039189,-0.03328,0.039641,0.039169,0.003831,0.007039,0.006023,0.008977,0.000542,0.000764,0.000679,0.000964,-0.020744,0.016763,0.052537,0.046435,0.393715,0.00511,0.393715,0.184506,0.092001,0.068745,0.134281,0.098821,-0.011531,-0.006738,0.011732,0.007155,-0.043434,0.071754,0.049811,0.074181,0.107238,0.055029,0.442856,0.462676,0.117736,-0.18736,0.147662,0.298138,-0.009558,0.002377,0.009558,0.00415,-0.004058,-0.005983,0.00496,0.007262,0.001464,0.021596,0.015057,0.038055,0.01461,0.017387,0.015301,0.017709,-0.000224,0.000256,0.000608,0.00041,6,6
0.00506,-0.000651,0.00506,0.002859,-0.002973,-0.010912,0.018612,0.013432,0.0092,-0.004872,0.009843,0.009409,-0.000761,0.000583,0.000761,0.000652,0.0287,0.020091,0.030933,0.020282,-0.311775,-0.160994,0.357168,0.165759,0.385945,-0.014326,0.386899,0.057145,-0.00522,0.005251,0.00522,0.005251,-0.023079,-0.008232,0.031348,0.021322,-0.006267,-0.068107,0.501969,0.228999,0.211986,-0.026883,0.215157,0.08887,-0.000573,-0.002491,0.007836,0.004198,-0.00685,-0.006473,0.008324,0.008916,0.029578,0.032205,0.036751,0.033563,0.009947,-0.001985,0.012716,0.006104,0.001596,-0.000303,0.002094,0.000469,7,5
-0.001257,-0.003969,0.001257,0.00398,-0.043332,-0.064765,0.072917,0.072241,0.059157,-0.02364,0.059707,0.031115,0.001445,-0.001389,0.001445,0.001417,-0.071018,-0.009098,0.071018,0.045808,0.201492,0.022155,0.516198,0.1048,0.162668,0.017675,0.373421,0.070351,0.010418,-0.003706,0.010919,0.007031,-0.062384,0.012383,0.062384,0.075934,0.192504,0.002393,0.471767,0.109505,0.198898,-0.00996,0.341929,0.069047,0.009653,0.00169,0.013762,0.011133,-0.001129,0.003224,0.001129,0.003471,-0.054426,0.053044,0.08208,0.062536,0.06264,0.019112,0.06264,0.027418,0.000925,0.002234,0.001236,0.002363,6,7
